caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-26043-637368,Certified,,2026-02-20T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1252.00,Software Developers,Y,295000,,Year,187574,Year,San Francisco,CA,94158,295000,FY2026_Q3
I-200-26043-638045,Certified,,2026-02-20T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,380000,,Year,159016,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-26043-638073,Certified,,2026-02-20T00:00:00,"OpenAI OpCo, LLC",Member of Finance Staff (Compute & Infrastructure Accounting,13-2011.00,Accountants and Auditors,Y,190000,,Year,141378,Year,San Francisco,CA,94158,190000,FY2026_Q3
I-200-26044-641129,Certified,,2026-02-23T00:00:00,"OpenAI OpCo, LLC",Member of People Staff (People Partner),13-1071.00,Human Resources Specialists,Y,260000,,Year,112403,Year,New York,NY,10012,260000,FY2026_Q3
I-200-26047-642428,Certified,,2026-02-23T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1252.00,Software Developers,Y,304000,,Year,161637,Year,San Francisco,CA,94158,304000,FY2026_Q3
I-200-26047-644035,Certified,,2026-02-23T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Solutions Architect),15-1299.09,Information Technology Project Managers,Y,220000,,Year,150405,Year,San Francisco,CA,94158,220000,FY2026_Q3
I-200-26050-651633,Certified,,2026-02-26T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Security Engineering),15-1299.05,Information Security Engineers,Y,325000,,Year,126818,Year,New York,NY,10012,325000,FY2026_Q3
I-200-26050-652115,Certified,,2026-02-26T00:00:00,"OpenAI OpCo, LLC",Member of Technical Program Staff (Technical Program Managem,15-1299.09,Information Technology Project Managers,Y,285000,,Year,114795,Year,San Francisco,CA,94158,285000,FY2026_Q3
I-200-26051-655048,Certified,,2026-02-27T00:00:00,"OpenAI OpCo, LLC","Member of Enterprise Systems Staff (Senior Manager, Supply C",13-1082.00,Project Management Specialists,Y,250000,,Year,138965,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26051-655771,Certified,,2026-02-27T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,395000,,Year,159016,Year,San Francisco,CA,94158,395000,FY2026_Q3
I-200-26052-655911,Certified,,2026-02-27T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,310000,,Year,159016,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-200-26058-668274,Certified,,2026-03-05T00:00:00,"OpenAI OpCo, LLC","Member of Finance Staff (Product Finance, Foundations)",19-3011.00,Economists,Y,265000,,Year,86403,Year,San Francisco,CA,94158,265000,FY2026_Q3
I-200-26058-670624,Certified,,2026-03-06T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Machine Learning Engineering),15-2051.00,Data Scientists,Y,399000,,Year,133952,Year,San Francisco,CA,94158,399000,FY2026_Q3
I-200-26065-685578,Certified,,2026-03-13T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Technical Success),15-1299.09,Information Technology Project Managers,Y,220000,,Year,150405,Year,San Francisco,CA,94158,220000,FY2026_Q3
I-200-26068-690036,Certified,,2026-03-16T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff - Research & AI Systems - RE/RS,15-1252.00,Software Developers,Y,310000,,Year,161637,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-200-26071-698818,Certified,,2026-03-19T00:00:00,"OpenAI OpCo, LLC","Member of Legal Staff (Senior Counsel, Product (Hardware))",23-1011.00,Lawyers,Y,347000,,Year,123094,Year,San Francisco,CA,94158,347000,FY2026_Q3
I-200-26072-703400,Certified,,2026-03-20T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,245000,,Year,161637,Year,San Francisco,CA,94158,245000,FY2026_Q3
I-200-26075-704836,Certified,,2026-03-23T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Security Engineering),15-1252.00,Software Developers,Y,342000,,Year,161637,Year,San Francisco,CA,94158,342000,FY2026_Q3
I-200-26076-710654,Certified,,2026-03-24T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2141.00,Mechanical Engineers,Y,399000,,Year,126131,Year,San Francisco,CA,94158,399000,FY2026_Q3
I-200-26076-710663,Certified,,2026-03-24T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,310000,,Year,159016,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-200-26077-712812,Certified,,2026-03-25T00:00:00,"OpenAI OpCo, LLC",Training Performance Engineer,15-1252.00,Software Developers,Y,380000,,Year,161637,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-26082-723390,Certified,,2026-03-30T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,342000,,Year,194834,Year,San Francisco,CA,94158,342000,FY2026_Q3
I-200-26082-723832,Certified,,2026-03-30T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,380000,,Year,184829,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-26084-729839,Certified,,2026-04-01T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Solutions Architect),15-1299.09,Information Technology Project Managers,Y,278000,,Year,150405,Year,San Francisco,CA,94158,278000,FY2026_Q3
I-200-26086-734790,Certified,,2026-04-03T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Applied AI Engineering),15-1252.00,Software Developers,Y,399000,,Year,187574,Year,San Francisco,CA,94158,399000,FY2026_Q3
I-200-26090-741931,Certified,,2026-04-07T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,330000,,Year,109491,Year,New York,NY,10012,330000,FY2026_Q3
I-200-26090-743051,Certified,,2026-04-07T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,268000,,Year,180710,Year,Bellevue,WA,98004,268000,FY2026_Q3
I-200-26092-753099,Certified,,2026-04-09T00:00:00,"OpenAI OpCo, LLC",Member of Technical Program Staff (Technical Program Managem,15-1299.09,Information Technology Project Managers,Y,300000,,Year,114795,Year,San Francisco,CA,94158,300000,FY2026_Q3
I-200-26093-756331,Certified,,2026-04-10T00:00:00,"OpenAI OpCo, LLC",Member of Design Staff,27-1024.00,Graphic Designers,Y,190000,,Year,80891,Year,San Francisco,CA,94158,190000,FY2026_Q3
I-200-26093-756369,Certified,,2026-04-10T00:00:00,"OpenAI OpCo, LLC","Senior Quality Engineer, Manufacturing Design",17-2112.00,Industrial Engineers,Y,395000,,Year,117458,Year,San Francisco,CA,94158,395000,FY2026_Q3
I-200-26097-764907,Certified,,2026-04-14T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1252.00,Software Developers,Y,380000,,Year,161637,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-26100-780555,Certified,,2026-04-17T00:00:00,"OpenAI OpCo, LLC",Member of Forward Deployed Staff,15-1299.09,Information Technology Project Managers,Y,231000,,Year,185994,Year,San Francisco,CA,94158,231000,FY2026_Q3
I-200-26100-781184,Certified,,2026-04-17T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff,13-1161.00,Market Research Analysts and Marketing Specialists,Y,350000,,Year,128814,Year,San Francisco,CA,94158,350000,FY2026_Q3
I-200-26104-792688,Certified,,2026-04-21T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2141.00,Mechanical Engineers,Y,460000,,Year,150654,Year,San Francisco,CA,94158,460000,FY2026_Q3
I-200-26104-793377,Certified,,2026-04-21T00:00:00,"OpenAI OpCo, LLC",Member of Finance Staff,13-2011.00,Accountants and Auditors,Y,240000,,Year,141378,Year,San Francisco,CA,94158,240000,FY2026_Q3
I-200-26104-793416,Certified,,2026-04-21T00:00:00,"OpenAI OpCo, LLC",Member of Finance Staff,13-2011.00,Accountants and Auditors,Y,295000,,Year,141378,Year,San Francisco,CA,94158,295000,FY2026_Q3
I-200-26104-793444,Certified,,2026-04-21T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1252.00,Software Developers,Y,295000,,Year,161637,Year,San Francisco,CA,94158,295000,FY2026_Q3
I-200-26105-796460,Certified,,2026-04-22T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,250000,460000,Year,187574,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26105-799214,Certified,,2026-04-22T00:00:00,"OpenAI OpCo, LLC",Member of Business Platform Staff (Business Platform Enterpr,15-1252.00,Software Developers,Y,230400,,Year,213512,Year,Fremont,CA,94536,230400,FY2026_Q3
I-200-26106-800559,Certified,,2026-04-23T00:00:00,"OpenAI OpCo, LLC",Member of Forward Deployed Staff,15-1299.09,Information Technology Project Managers,Y,231000,,Year,185994,Year,San Francisco,CA,94158,231000,FY2026_Q3
I-200-26106-803906,Certified,,2026-04-23T00:00:00,"OpenAI OpCo, LLC",Member of Technical Program Staff,15-1299.09,Information Technology Project Managers,Y,240000,,Year,114795,Year,San Francisco,CA,94158,240000,FY2026_Q3
I-200-26107-806320,Certified,,2026-04-24T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,170000,,Year,135699,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26107-807157,Certified,,2026-04-24T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1252.00,Software Developers,Y,380000,,Year,187574,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-26107-807508,Certified,,2026-04-24T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1252.00,Software Developers,Y,245000,,Year,135699,Year,San Francisco,CA,94158,245000,FY2026_Q3
I-200-26110-812718,Certified,,2026-04-27T00:00:00,"OpenAI OpCo, LLC",Member of Finance Staff,13-2011.00,Accountants and Auditors,Y,240000,,Year,141378,Year,San Francisco,CA,94158,240000,FY2026_Q3
I-200-26110-813572,Certified,,2026-04-27T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,306000,,Year,157123,Year,Alhambra,CA,91801,306000,FY2026_Q3
I-200-26111-817386,Certified,,2026-04-28T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,295000,,Year,184829,Year,San Francisco,CA,94158,295000,FY2026_Q3
I-200-26111-818831,Certified,,2026-04-28T00:00:00,"OpenAI OpCo, LLC",Member of Forward Deployed Staff,15-1299.09,Information Technology Project Managers,Y,280000,,Year,150405,Year,San Francisco,CA,94158,280000,FY2026_Q3
I-200-26111-819010,Certified,,2026-04-28T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Solutions Architect),15-1299.08,Computer Systems Engineers/Architects,Y,290000,,Year,150405,Year,San Francisco,CA,94158,290000,FY2026_Q3
I-200-26113-828207,Certified,,2026-04-30T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Forward Deployed Engineer),15-1221.00,Computer and Information Research Scientists,Y,220000,,Year,134139,Year,San Francisco,CA,94158,220000,FY2026_Q3
I-200-26113-828244,Certified,,2026-04-30T00:00:00,"OpenAI OpCo, LLC",Member of Intelligence and Investigations Staff (Intelligenc,15-1252.00,Software Developers,Y,320000,,Year,135699,Year,San Francisco,CA,94158,320000,FY2026_Q3
I-200-26113-828269,Certified,,2026-04-30T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Engineering),15-2051.00,Data Scientists,Y,405000,,Year,103522,Year,San Francisco,CA,94158,405000,FY2026_Q3
I-200-26114-830543,Certified,,2026-05-01T00:00:00,"OpenAI OpCo, LLC",Member of Product Staff (Product Management),15-1252.00,Software Developers,Y,255000,,Year,212202,Year,Bellevue,WA,98008,255000,FY2026_Q3
I-200-26114-830557,Certified,,2026-05-01T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,170000,,Year,96117,Year,Bellevue,WA,98008,170000,FY2026_Q3
I-200-26114-830569,Certified,,2026-05-01T00:00:00,"OpenAI OpCo, LLC",Member of Technical Program Staff,15-1299.09,Information Technology Project Managers,Y,285000,,Year,79206,Year,San Francisco,CA,94158,285000,FY2026_Q3
I-200-26114-830580,Certified,,2026-05-01T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),15-1221.00,Computer and Information Research Scientists,Y,380000,,Year,96678,Year,San Francisco,CA,94133,380000,FY2026_Q3
I-200-26118-841793,Certified,,2026-05-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (AI Systems Engineer),15-1252.00,Software Developers,Y,170000,240000,Year,161637,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26118-841794,Certified,,2026-05-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (AI Systems Engineer),15-1252.00,Software Developers,Y,250000,460000,Year,187574,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26118-841796,Certified,,2026-05-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research Scientist),15-1221.00,Computer and Information Research Scientists,Y,250000,460000,Year,171621,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26118-841797,Certified,,2026-05-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research Scientist),15-1221.00,Computer and Information Research Scientists,Y,178006,240000,Year,134139,Year,San Francisco,CA,94158,178006,FY2026_Q3
I-200-26118-841810,Certified,,2026-05-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,170000,240000,Year,161637,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26118-841816,Certified,,2026-05-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,250000,460000,Year,187574,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26118-841818,Certified,,2026-05-04T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff,15-1299.09,Information Technology Project Managers,Y,170000,240000,Year,114795,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26118-841822,Certified,,2026-05-04T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff,15-1299.09,Information Technology Project Managers,Y,250000,460000,Year,150405,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26118-841826,Certified,,2026-05-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Engineer),15-2051.00,Data Scientists,Y,170000,240000,Year,133952,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26118-841835,Certified,,2026-05-04T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Engineer),15-2051.00,Data Scientists,Y,250000,460000,Year,164403,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26118-844807,Certified,,2026-05-05T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,340000,,Year,164403,Year,San Francisco,CA,94158,340000,FY2026_Q3
I-200-26118-845322,Certified,,2026-05-05T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Security Engineering),15-1299.05,Information Security Engineers,Y,330000,,Year,114795,Year,San Francisco,CA,94158,330000,FY2026_Q3
I-200-26118-846681,Certified,,2026-05-05T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),17-2061.00,Computer Hardware Engineers,Y,380000,,Year,159016,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-26119-848360,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC",Member of Forward Deployed Staff,15-1299.09,Information Technology Project Managers,Y,280000,,Year,185994,Year,San Francisco,CA,94158,280000,FY2026_Q3
I-200-26119-849340,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Hardware Engineering),15-1221.00,Computer and Information Research Scientists,Y,310000,,Year,134139,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-200-26119-849385,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC",Member of Design Staff (Product Designer),15-1255.00,Web and Digital Interface Designers,Y,310000,,Year,153691,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-200-26119-849454,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC",Member of Support and Community Staff (Support Engineer),15-1299.09,Information Technology Project Managers,Y,260000,,Year,185994,Year,San Francisco,CA,94110,260000,FY2026_Q3
I-200-26119-849509,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC",Member of Program Staff (Program Management),15-1299.09,Information Technology Project Managers,Y,240000,,Year,185994,Year,San Francisco,CA,94158,240000,FY2026_Q3
I-200-26119-849537,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC",Member of Global Affairs Staff,19-3011.00,Economists,Y,280000,,Year,148658,Year,San Francisco,CA,94158,280000,FY2026_Q3
I-200-26119-849573,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Developer Experience),15-1252.00,Software Developers,Y,280000,,Year,187574,Year,San Francisco,CA,94158,280000,FY2026_Q3
I-200-26119-849584,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC",Member of Product Partnerships Staff,13-2051.00,Financial and Investment Analysts,Y,300000,,Year,182978,Year,San Francisco,CA,94158,300000,FY2026_Q3
I-200-26119-849607,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC",Member of Intelligence and Investigations Staff (Intelligenc,15-1212.00,Information Security Analysts,Y,425000,,Year,194251,Year,San Francisco,CA,94158,425000,FY2026_Q3
I-200-26119-849617,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC",Member of Intelligence and Investigations Staff (Protection,15-2051.00,Data Scientists,Y,320000,,Year,139506,Year,New York,NY,10012,320000,FY2026_Q3
I-200-26119-849650,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC","Member of Design Staff, Product Design",27-1024.00,Graphic Designers,Y,240000,,Year,80891,Year,San Francisco,CA,94158,240000,FY2026_Q3
I-200-26119-849763,Certified,,2026-05-06T00:00:00,"OpenAI OpCo, LLC",Member of Program Staff (Technical Program Management),19-3011.00,Economists,Y,285000,,Year,86403,Year,San Francisco,CA,94158,285000,FY2026_Q3
I-200-26122-861243,Certified,,2026-05-08T00:00:00,"OpenAI OpCo, LLC",Member of Technical Program Staff,15-1252.00,Software Developers,Y,250000,460000,Year,187574,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26122-861260,Certified,,2026-05-08T00:00:00,"OpenAI OpCo, LLC",Member of Design Staff,15-1255.00,Web and Digital Interface Designers,Y,170000,240000,Year,120598,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26122-861289,Certified,,2026-05-08T00:00:00,"OpenAI OpCo, LLC",Member of Marketing Staff,13-1161.00,Market Research Analysts and Marketing Specialists,Y,170000,240000,Year,98322,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26124-865226,Certified,,2026-05-11T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Forward Deployed Engineer),15-1221.00,Computer and Information Research Scientists,Y,220000,,Year,171621,Year,San Francisco,CA,94158,220000,FY2026_Q3
I-200-26128-888321,Certified,,2026-05-15T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,340000,,Year,164403,Year,San Francisco,CA,94158,340000,FY2026_Q3
I-200-26128-889174,Certified,,2026-05-15T00:00:00,"OpenAI OpCo, LLC",Member of Legal Staff,23-1011.00,Lawyers,Y,250000,460000,Year,198765,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26128-889186,Certified,,2026-05-15T00:00:00,"OpenAI OpCo, LLC",Member of Support and Community Staff,15-1244.00,Network and Computer Systems Administrators,Y,170000,240000,Year,109970,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26128-889203,Certified,,2026-05-15T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff,17-2072.00,"Electronics Engineers, Except Computer",Y,250000,460000,Year,166504,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26128-889211,Certified,,2026-05-15T00:00:00,"OpenAI OpCo, LLC",Member of Finance Staff,11-3061.00,Purchasing Managers,Y,250000,460000,Year,174013,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26128-889778,Certified,,2026-05-15T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Security Engineering),15-1299.05,Information Security Engineers,Y,330000,,Year,114795,Year,San Francisco,CA,94158,330000,FY2026_Q3
I-200-26131-896306,Certified,,2026-05-18T00:00:00,"OpenAI OpCo, LLC",Member of Business Platform Staff,15-1299.08,Computer Systems Engineers/Architects,Y,250000,460000,Year,150405,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26139-927166,Certified,,2026-05-27T00:00:00,"OpenAI OpCo, LLC",Member of Business Platform Staff,15-2051.01,Business Intelligence Analysts,Y,250000,460000,Year,164403,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26139-927238,Certified,,2026-05-27T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff,15-1299.09,Information Technology Project Managers,Y,250000,460000,Year,150405,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26139-927808,Certified,,2026-05-27T00:00:00,"OpenAI OpCo, LLC",Member of Marketing Staff,13-1161.00,Market Research Analysts and Marketing Specialists,Y,315000,,Year,122824,Year,New York,NY,10012,315000,FY2026_Q3
I-200-26139-928761,Certified,,2026-05-27T00:00:00,"OpenAI OpCo, LLC",Member of Forward Deployed Staff (Forward Deployed Engineer),15-1221.00,Computer and Information Research Scientists,Y,220000,,Year,171621,Year,San Francisco,CA,94158,220000,FY2026_Q3
I-200-26140-930298,Certified,,2026-05-27T00:00:00,"OpenAI OpCo, LLC",Member of Business Platform Staff,15-1211.00,Computer Systems Analysts,Y,250000,460000,Year,149344,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26140-930311,Certified,,2026-05-27T00:00:00,"OpenAI OpCo, LLC",Member of Business Platform Staff,15-1252.00,Software Developers,Y,250000,460000,Year,187574,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26142-942814,Certified,,2026-06-01T00:00:00,"OpenAI OpCo, LLC",Member of Marketing Staff,27-1024.00,Graphic Designers,Y,170000,240000,Year,80891,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26146-949664,Certified,,2026-06-02T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-2051.00,Data Scientists,Y,405000,,Year,103522,Year,San Francisco,CA,94158,405000,FY2026_Q3
I-200-26155-982957,Certified,,2026-06-11T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff,15-1299.09,Information Technology Project Managers,Y,250000,460000,Year,150405,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26161-001004,Certified,,2026-06-17T00:00:00,"OpenAI OpCo, LLC",Member of Technical Program Staff,15-1299.09,Information Technology Project Managers,Y,250000,460000,Year,150405,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26163-011877,Certified,,2026-06-22T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff,15-1252.00,Software Developers,Y,470000,630000,Year,213512,Year,San Francisco,CA,94158,470000,FY2026_Q3
I-200-26164-012956,Certified,,2026-06-22T00:00:00,"OpenAI OpCo, LLC",Member of Design Staff,15-1255.00,Web and Digital Interface Designers,Y,250000,460000,Year,153691,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26164-012958,Certified,,2026-06-22T00:00:00,"OpenAI OpCo, LLC",Member of Support and Community Staff,13-1111.00,Management Analysts,Y,250000,460000,Year,141003,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26164-012959,Certified,,2026-06-22T00:00:00,"OpenAI OpCo, LLC",Member of Finance Staff,11-3061.00,Purchasing Managers,Y,170000,240000,Year,143166,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-200-26167-022267,Certified,,2026-06-24T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff,15-1299.09,Information Technology Project Managers,Y,250000,460000,Year,150405,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26173-039036,Certified,,2026-06-29T00:00:00,"OpenAI OpCo, LLC","Senior Quality Engineer, Manufacturing Design",17-2112.00,Industrial Engineers,Y,380000,,Year,163030,Year,San Francisco,CA,94158,380000,FY2026_Q3
I-200-26174-042294,Certified,,2026-06-30T00:00:00,"OpenAI OpCo, LLC",Member of Technical Program Staff,15-1221.00,Computer and Information Research Scientists,Y,250000,460000,Year,171621,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26174-042298,Certified,,2026-06-30T00:00:00,"OpenAI OpCo, LLC",Member of Infrastructure Staff,11-3061.00,Purchasing Managers,Y,250000,460000,Year,174013,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26174-042301,Certified,,2026-06-30T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff,17-2141.00,Mechanical Engineers,Y,250000,460000,Year,150654,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-200-26175-044427,Withdrawn,,2026-06-24T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,187574,,Year,135699,Year,San Francisco,CA,94158,,FY2026_Q3
I-200-26175-044429,Certified,,2026-06-30T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,213512,,Year,135699,Year,San Francisco,CA,94158,213512,FY2026_Q3
I-200-26175-044475,Certified,,2026-06-30T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,187574,,Year,135699,Year,San Francisco,CA,94158,187574,FY2026_Q3
I-202-25112-889915,Certified - Withdrawn,,2026-03-18T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff,15-1299.09,Information Technology Project Managers,Y,220000,,Year,139589,Year,San Francisco,CA,94158,220000,FY2026_Q3
I-202-25267-331554,Certified,,2025-10-01T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,325000,,Year,161637,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-202-25314-395125,Certified,,2025-11-18T00:00:00,"OpenAI OpCo, LLC",Model Policy Manager,15-2031.00,Operations Research Analysts,Y,325000,,Year,100339,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-202-26055-661921,Certified,,2026-03-03T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,265000,,Year,187574,Year,San Francisco,CA,94158,265000,FY2026_Q3
I-202-26075-704817,Certified,,2026-03-23T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Intern),15-1299.08,Computer Systems Engineers/Architects,Y,60,,Hour,38.08,Hour,San Francisco,CA,94158,124800,FY2026_Q3
